license_issue_date,license_number,animal_name,species,primary_breed,secondary_breed,zip_code
July 31 2022,S134506,Scout,Cat,Domestic Shorthair,Mix,98115
July 31 2022,S134505,Maple,Cat,Domestic Shorthair,Mix,98115
July 31 2022,8040067,Venus,Cat,Domestic Medium Hair,Mix,98118
July 31 2022,732298,Bree,Cat,Siamese,Mix,98115
July 31 2022,732299,Bear,Cat,Siamese,Mix,98115
July 31 2022,8019917,Oliver,Cat,Domestic Shorthair,Mix,NA
July 31 2022,8040077,Pepper,Cat,Domestic Shorthair,Mix,98115
July 31 2022,8020287,Sapphire,Cat,Domestic Medium Hair,Mix,98104
August 01 2022,8040082,Cleo,Cat,Domestic Shorthair,Mix,98103
August 01 2022,S110484,Taro,Cat,Ragdoll,Persian,98115
August 01 2022,S149467,Litten,Cat,Domestic Shorthair,Mix,98103
August 01 2022,8019635,Stanley,Cat,American Shorthair,Mix,98102
August 01 2022,S159536,Boo Bugg,Cat,Domestic Shorthair,Mix,98115
August 01 2022,S159540,Jonas Vingegaard,Cat,Domestic Shorthair,Mix,98115
August 01 2022,S159541,Tadej Pogacar,Cat,Domestic Shorthair,Mix,NA
August 01 2022,8040103,Mittens,Cat,Domestic Shorthair,Mix,98144
August 01 2022,8040104,Tuna,Cat,Domestic Shorthair,Mix,98144
August 01 2022,S146604,Bandito,Cat,Domestic Shorthair,Mix,98117
August 01 2022,8020196,Jake,Cat,Domestic Shorthair,Mix,98125
August 01 2022,8020195,Tom,Cat,Domestic Shorthair,Mix,98125
August 02 2022,S158850,Aurora,Cat,Domestic Shorthair,Mix,98103
August 02 2022,8040113,Oreo,Cat,Domestic Medium Hair,Mix,98101
August 02 2022,8040128,Kimba,Cat,Turkish Angora,Mix,98121
August 02 2022,8040129,Moshi,Cat,Domestic Shorthair,Mix,98112
August 02 2022,S118385,Ginny,Cat,Domestic Shorthair,NA,98115
August 02 2022,S117428,Simba,Cat,Domestic Shorthair,Mix,98136
August 02 2022,8040131,Kiska,Cat,Domestic Shorthair,Mix,98178
August 03 2022,S147109,Cali,Cat,Mix,NA,98109
August 03 2022,8040146,River Percy Baron,Cat,Domestic Shorthair,Mix,98105
August 03 2022,8040150,Oscar,Cat,Maine Coon,Mix,98103
August 03 2022,8040165,Nimeu,Cat,Domestic Shorthair,Mix,98119
August 04 2022,8040172,Nora,Cat,Domestic Shorthair,Mix,98103
August 04 2022,8040180,Phoenix,Cat,Domestic Shorthair,Mix,98103
August 04 2022,8040185,Rally,Cat,Domestic Shorthair,Mix,98117
August 04 2022,433825,Moto,Cat,Domestic Shorthair,NA,98108
August 04 2022,8040186,Friday,Cat,Siberian,NA,98115
August 04 2022,8040187,Thursday,Cat,Siberian,NA,98115
August 04 2022,8019513,Knut,Cat,Domestic Shorthair,Mix,98103
August 04 2022,8019514,Mrs. Peel,Cat,Domestic Shorthair,Mix,98103
August 04 2022,8019515,Lillie,Cat,Domestic Shorthair,Mix,98103
August 04 2022,8040194,Freya,Cat,Domestic Longhair,Mix,98122
August 05 2022,8040200,Kink,Cat,American Shorthair,Mix,98104
August 05 2022,8040202,Verona,Cat,Domestic Shorthair,Mix,98119
August 05 2022,8040203,Wellington,Cat,Domestic Shorthair,Mix,98119
August 05 2022,8040208,Simone,Cat,Domestic Shorthair,Mix,98102
August 06 2022,8040211,Miso,Cat,American Shorthair,Mix,98115
August 06 2022,8040214,Arwen,Cat,American Shorthair,Mix,98103
August 06 2022,8040215,Legolas,Cat,American Shorthair,Mix,98103
August 07 2022,8040226,Louis,Cat,Mix,Mix,98116
August 07 2022,433922,Tesa,Cat,Domestic Shorthair,NA,98117
August 07 2022,433923,Bela,Cat,Domestic Shorthair,NA,98117
August 08 2022,8040243,Shadow,Cat,Domestic Shorthair,Mix,98199
August 08 2022,8040244,Spencer,Cat,Domestic Shorthair,Mix,98199
August 08 2022,8040249,Nico,Cat,Domestic Shorthair,Mix,98116
August 08 2022,S159135,Quentin,Cat,Domestic Shorthair,Mix,98103
August 08 2022,S159136,Han,Cat,Domestic Shorthair,Mix,98115
August 08 2022,S159137,Luke,Cat,Domestic Shorthair,Mix,98115
August 08 2022,S159138,Morris,Cat,Domestic Shorthair,Mix,98133
August 08 2022,S159139,Oreo,Cat,Domestic Shorthair,Mix,98101
August 09 2022,S158851,Stavros,Cat,Domestic Shorthair,Mix,98115
August 09 2022,S158852,Eve,Cat,Domestic Shorthair,Mix,98115
August 09 2022,S158854,Randall,Cat,Domestic Shorthair,Mix,98115
August 09 2022,8040259,Sara,Cat,Mix,Mix,98107
August 09 2022,S159551,Curly,Cat,Domestic Shorthair,Mix,98107
August 09 2022,S159552,Cheddar,Cat,Domestic Shorthair,Mix,98107
August 09 2022,S158692,Mina,Cat,Domestic Shorthair,Mix,98119
August 10 2022,S158856,Kealoha,Cat,Domestic Shorthair,Mix,98199
August 10 2022,S159707,Hanna,Goat,Miniature,Miniature,98118
August 10 2022,S143392,Sylvie,Cat,Domestic Medium Hair,Mix,98116
August 10 2022,S143391,DaBronx,Cat,Domestic Medium Hair,Mix,98116
August 10 2022,S159711,Sweetie,Cat,Domestic Shorthair,Mix,98122
August 10 2022,8040303,Waffles,Cat,American Shorthair,Mix,98115
August 10 2022,8040304,Athena,Cat,American Shorthair,Mix,98115
August 11 2022,8040309,Bizkit,Cat,Domestic Shorthair,Mix,98121
August 11 2022,8040315,Bugs,Cat,Domestic Shorthair,Siamese,98107
August 11 2022,8040316,Biscuit,Cat,Domestic Shorthair,California Spangled,98107
August 11 2022,445270,Victoria,Cat,Domestic Shorthair,NA,98199
August 11 2022,445265,Simon,Cat,Domestic Shorthair,NA,98199
August 11 2022,S159715,Java,Cat,Domestic Shorthair,Mix,98103
August 11 2022,732861,Olivia,Cat,American Shorthair,NA,98144
August 11 2022,732872,Reggie,Cat,American Shorthair,NA,98144
August 11 2022,S159716,Aries,Cat,Domestic Medium Hair,Mix,98105
August 11 2022,825029,Huck Finn,Cat,Domestic Medium Hair,Mix,98125
August 11 2022,8040327,Bandit,Cat,Siamese,NA,98126
August 12 2022,S120270,Biscuit,Cat,Domestic Shorthair,Mix,98103
August 12 2022,S120269,Arrow,Cat,Domestic Shorthair,Mix,98103
August 12 2022,S120271,Cupcake,Cat,Domestic Shorthair,Mix,98103
August 12 2022,8040339,Rocky,Cat,Domestic Shorthair,NA,98119
August 12 2022,S142544,Polly,Cat,Domestic Shorthair,Mix,98116
August 12 2022,S142543,Reuben,Cat,Domestic Shorthair,Mix,98116
August 12 2022,574071,Sophie,Cat,Domestic Shorthair,NA,98112
August 12 2022,570174,Mocha,Cat,Domestic Medium Hair,NA,98199
August 12 2022,574072,Ruby,Cat,Domestic Shorthair,NA,98112
August 12 2022,8040343,Nola,Cat,Domestic Longhair,Mix,98112
August 12 2022,586329,Chip,Cat,Domestic Shorthair,NA,98112
August 12 2022,573782,Tuxy,Cat,Domestic Shorthair,NA,98117
August 12 2022,720245,Nadia,Cat,Domestic Shorthair,NA,98119
August 12 2022,S147610,Max,Cat,American Shorthair,NA,98122
August 12 2022,8020652,Mina,Cat,American Shorthair,Mix,98122
August 12 2022,S147611,Mix,Cat,American Shorthair,NA,98122
August 12 2022,578522,Ninji,Cat,Domestic Shorthair,NA,98144
August 12 2022,S120288,Tristan Frodo,Cat,Siamese,Mix,98103
August 12 2022,S120289,Aslan,Cat,Domestic Shorthair,Mix,98103
August 13 2022,430616,Yogi,Cat,Domestic Medium Hair,NA,98136
August 13 2022,S120447,Bella,Cat,Domestic Shorthair,Mix,98125
August 13 2022,S154432,Pearl,Cat,Domestic Shorthair,NA,98103
August 13 2022,S112924,Lily,Cat,Domestic Shorthair,Mix,98144
August 13 2022,S112923,Toothless,Cat,Domestic Shorthair,Mix,98144
August 13 2022,S120285,Arthur,Cat,Domestic Shorthair,Mix,98115
August 13 2022,S116592,Kitty,Cat,Domestic Shorthair,Mix,98116
August 13 2022,S117630,Theadora,Cat,Domestic Shorthair,Mix,98117
August 13 2022,8000488,Little My,Cat,Domestic Shorthair,Mix,98115
August 13 2022,8040359,Blue,Cat,Domestic Shorthair,Mix,98101
August 13 2022,8021084,Percy (Percival),Cat,Domestic Shorthair,Mix,98125
August 13 2022,8040364,Lucy,Cat,Siamese,Mix,98115
August 13 2022,8040365,Ariel,Cat,American Shorthair,Mix,98103
August 13 2022,S118874,Dorian,Cat,Domestic Shorthair,Mix,98103
August 13 2022,8040377,Moo,Cat,Domestic Shorthair,NA,98109
August 14 2022,586338,Echo,Cat,Domestic Longhair,NA,98133
August 14 2022,586774,Chutney,Cat,Domestic Shorthair,NA,98177
August 14 2022,586773,Minka,Cat,Domestic Shorthair,NA,98177
August 14 2022,570275,Hattie,Cat,Domestic Shorthair,NA,98105
August 14 2022,578626,Danny,Cat,Domestic Shorthair,NA,98126
August 14 2022,8040384,Keeley,Cat,American Shorthair,Mix,98116
August 14 2022,8040385,Jasper,Cat,American Shorthair,Mix,98116
August 14 2022,586952,Samuel,Cat,Bombay,Domestic Shorthair,98102
August 14 2022,8040395,Ellie,Cat,Domestic Longhair,Mix,98144
August 14 2022,573978,Halle,Cat,Domestic Shorthair,NA,98125
August 14 2022,8020608,McGill,Cat,American Shorthair,Mix,98102
August 14 2022,S112950,Mandu,Cat,Domestic Longhair,Mix,98115
August 14 2022,586971,Rory,Cat,Domestic Medium Hair,NA,98105
August 14 2022,577534,Cookie,Cat,Domestic Shorthair,NA,98144
August 14 2022,S119558,Kevin,Cat,Domestic Shorthair,NA,98144
August 14 2022,S117984,Ghost,Cat,Snowshoe,Mix,98103
August 15 2022,8040432,Dandy,Cat,Mix,Domestic Shorthair,98144
August 15 2022,S120217,Leeloo,Cat,Domestic Shorthair,NA,98102
August 15 2022,8040435,Genevieve,Cat,Domestic Shorthair,Mix,98118
August 15 2022,S159557,Dwayne,Cat,Siamese,Mix,98115
August 15 2022,8040436,Bongo,Cat,Domestic Medium Hair,Mix,98117
August 15 2022,586909,Totoro,Cat,Russian Blue,NA,98119
August 15 2022,S149469,Ferrari,Cat,Domestic Shorthair,NA,98119
August 15 2022,S159559,Gabriel,Cat,Domestic Shorthair,Mix,98126
August 15 2022,S120014,Henry Miller Cat,Cat,Domestic Shorthair,NA,98117
August 15 2022,732197,Qwerty,Cat,Domestic Medium Hair,NA,98109
August 15 2022,732198,Beau,Cat,Domestic Shorthair,NA,98109
August 15 2022,8040447,Arrietty,Cat,Mix,NA,98115
August 15 2022,8040448,JiJi,Cat,Mix,NA,98115
August 16 2022,421639,Yamma Jamma,Cat,Domestic Shorthair,NA,98126
August 16 2022,421638,Corky Lynn,Cat,Domestic Shorthair,NA,98126
August 16 2022,S120167,Miya,Cat,American Shorthair,NA,98103
August 16 2022,8020823,Ginger,Cat,Domestic Shorthair,Mix,98103
August 16 2022,S145065,Zelda,Cat,Domestic Shorthair,NA,98125
August 16 2022,S118035,Katie,Cat,Domestic Shorthair,Mix,98106
August 16 2022,S147713,Audra,Cat,Domestic Shorthair,NA,98133
August 16 2022,S119902,Wolf,Cat,Domestic Longhair,NA,98101
August 16 2022,S149473,Henderson,Cat,Domestic Shorthair,Mix,98103
August 16 2022,584329,Gimlet,Cat,American Shorthair,NA,98115
August 16 2022,8020566,Clementine,Cat,Siamese,Mix,98103
August 16 2022,S159565,Boo Boo,Cat,Domestic Shorthair,Mix,98109
August 16 2022,574320,Ishaan,Cat,Domestic Shorthair,NA,98126
August 16 2022,S147256,Jo Montana,Cat,Domestic Shorthair,Mix,98199
August 16 2022,S147257,Django,Cat,Domestic Shorthair,Mix,98199
August 16 2022,574241,Maggie,Cat,American Shorthair,NA,98177
August 16 2022,724559,Boots,Cat,Domestic Shorthair,NA,98106
August 16 2022,8020625,Cooper,Cat,Domestic Longhair,Mix,98117
August 16 2022,8020626,Rufus,Cat,Domestic Shorthair,Mix,98117
August 16 2022,8040480,Blue,Cat,Scottish Fold,NA,98122
August 17 2022,8040485,Coco Chanel,Cat,Russian Blue,Domestic Shorthair,98117
August 17 2022,573778,Bridie,Cat,Domestic Shorthair,NA,98199
August 17 2022,S154310,Buster,Cat,Domestic Shorthair,Mix,98122
August 17 2022,8040489,Asuna Aslett,Cat,American Shorthair,Mix,98115
August 17 2022,434564,Roxie,Cat,Domestic Longhair,Siamese,98109
August 17 2022,434565,Max,Cat,Domestic Shorthair,Siamese,98109
August 17 2022,S154925,Isis,Cat,Siamese,Mix,98121
August 17 2022,8020668,Betty Nguyen,Cat,Domestic Shorthair,Mix,98106
August 17 2022,8040494,Kali Mist,Cat,American Shorthair,NA,98125
August 17 2022,8040495,Kaya Love,Cat,Domestic Medium Hair,NA,98125
August 17 2022,8040497,Pia,Cat,American Shorthair,Mix,98116
August 17 2022,S120279,Ori,Cat,Domestic Medium Hair,Mix,98119
August 18 2022,8040506,Nova,Cat,Siamese,Mix,98105
August 18 2022,S147809,Maisie,Cat,Domestic Shorthair,Mix,98103
August 18 2022,578480,Gigi,Cat,Domestic Shorthair,NA,98116
August 18 2022,8040523,Juna (Bean),Cat,Domestic Shorthair,Mix,98118
August 18 2022,578421,Toky,Cat,Domestic Shorthair,NA,98103
August 18 2022,578422,Keyko,Cat,Maine Coon,NA,98103
August 18 2022,S154449,Mimi,Cat,Domestic Shorthair,NA,98109
August 18 2022,8020563,Bart,Cat,Domestic Shorthair,Mix,98146
August 18 2022,578779,Bob,Cat,Domestic Shorthair,NA,98116
August 18 2022,8040527,Luna,Cat,Domestic Shorthair,Mix,98125
August 18 2022,8040528,Waylon,Cat,Domestic Shorthair,Mix,98125
August 18 2022,S112899,Oliver,Cat,Domestic Longhair,Mix,98117
August 18 2022,445097,Lily,Cat,Domestic Medium Hair,NA,98136
August 18 2022,S100654,Jaunty,Cat,Norwegian Forest,Mix,98112
August 18 2022,8020503,Lucy,Cat,Domestic Shorthair,Mix,98119
August 18 2022,574368,Badger,Cat,Domestic Shorthair,NA,98118
August 18 2022,574369,Zephyr,Cat,Domestic Shorthair,NA,98118
August 18 2022,8040540,Pepper,Cat,Domestic Shorthair,Domestic Shorthair,98106
August 18 2022,8040541,Willie,Cat,Domestic Medium Hair,Domestic Medium Hair,98106
August 18 2022,8040542,Spaz,Cat,Domestic Longhair,Mix,98101
August 19 2022,582837,Beau,Cat,Domestic Shorthair,NA,98126
August 19 2022,S159731,Katya,Cat,Domestic Shorthair,NA,98103
August 19 2022,S112966,Ariel,Cat,Domestic Medium Hair,Mix,98115
August 19 2022,S112933,Pinto,Cat,Domestic Shorthair,Mix,98115
August 19 2022,S112934,Salsa,Cat,Domestic Shorthair,Mix,98115
August 19 2022,S154916,Buffy,Cat,Domestic Shorthair,NA,98116
August 19 2022,8040552,Missy,Cat,Domestic Shorthair,NA,98115
August 19 2022,S117973,Piper,Cat,Domestic Shorthair,Mix,98125
August 19 2022,S112907,Gemma,Cat,Domestic Shorthair,Mix,98115
August 19 2022,8020487,Betty,Cat,Domestic Longhair,Mix,98117
August 19 2022,8020933,Terra,Cat,Mix,Mix,98122
August 19 2022,8020934,Krista,Cat,Mix,Mix,98122
August 19 2022,S119939,Patches,Cat,Domestic Longhair,NA,98125
August 19 2022,S119940,Pal,Cat,Domestic Shorthair,NA,98125
August 19 2022,8021011,Raffi,Cat,American Shorthair,Mix,98106
August 19 2022,8021101,Max,Cat,American Shorthair,Mix,98199
August 19 2022,8040561,Francesca,Cat,Domestic Shorthair,Siamese,98102
August 19 2022,8000135,Oscar,Cat,Domestic Shorthair,Mix,98122
August 19 2022,8020993,Daisy,Cat,Domestic Shorthair,Mix,98105
August 19 2022,8040563,Milo,Cat,Domestic Longhair,Domestic Medium Hair,98125
August 19 2022,S159736,Lulu Rose,Cat,Domestic Shorthair,Mix,98199
August 19 2022,S112932,Lucy,Cat,Domestic Shorthair,Mix,98133
August 19 2022,S159737,Binx,Cat,Bombay,NA,98144
August 19 2022,553608,Zola,Cat,Domestic Shorthair,Mix,98133
August 19 2022,8040572,Kitty,Cat,Domestic Shorthair,Mix,98126
August 19 2022,S154420,Tiana,Cat,Domestic Shorthair,Mix,98107
August 19 2022,8040575,Jewels,Cat,Domestic Shorthair,Mix,98112
August 19 2022,8040576,Artanis,Cat,Domestic Shorthair,Mix,98101
August 19 2022,8040577,Kerrigan,Cat,Domestic Longhair,Mix,98101
August 19 2022,8020596,Patrick,Cat,Domestic Shorthair,Mix,98118
August 19 2022,560463,Baldur,Cat,Domestic Shorthair,NA,98136
August 19 2022,S154313,Ben,Cat,Domestic Shorthair,Mix,98102
August 19 2022,S154314,Jerry,Cat,Domestic Shorthair,Mix,98102
August 19 2022,S147790,Kiara,Cat,Domestic Shorthair,NA,98103
August 20 2022,8040594,Peikko,Cat,Domestic Shorthair,Mix,98107
August 20 2022,S145550,Matilda,Cat,Domestic Shorthair,Mix,98104
August 20 2022,S145551,Evelyn,Cat,Domestic Shorthair,Mix,98104
August 20 2022,S117694,Zorro,Cat,Domestic Shorthair,Mix,98117
August 20 2022,573822,Celie,Cat,Domestic Medium Hair,NA,98118
August 20 2022,8040606,Potato,Cat,Domestic Medium Hair,Mix,98103
August 20 2022,S145592,Haruki,Cat,Domestic Shorthair,Mix,98133
August 20 2022,S147225,Sasha,Cat,Abyssinian,NA,98112
August 20 2022,569646,Remus,Cat,Pixie-Bob,NA,98117
August 20 2022,S120012,Maeby,Cat,Domestic Shorthair,NA,98117
August 20 2022,578951,Mouse,Cat,LaPerm,NA,98122
August 20 2022,S119534,Haiku,Cat,Snowshoe,NA,98125
August 20 2022,574290,Archie,Cat,Domestic Shorthair,NA,98106
August 20 2022,S154426,Naomi,Cat,Domestic Medium Hair,Mix,98117
August 20 2022,8040613,Scilla,Cat,Domestic Longhair,NA,98122
August 20 2022,S117328,Raul Diego,Cat,Domestic Shorthair,NA,98103
August 20 2022,8020371,Harry,Cat,Domestic Shorthair,Mix,98117
August 20 2022,8020372,Loki,Cat,Domestic Shorthair,Mix,98117
August 20 2022,S100906,Huey,Cat,Domestic Shorthair,Mix,98126
August 20 2022,8001001,Friday,Cat,Domestic Shorthair,Mix,98106
August 20 2022,584318,Cirrus,Cat,Russian Blue,NA,98106
August 20 2022,8040616,Blossom,Cat,Mix,Mix,98122
August 21 2022,S158863,Vern,Cat,Domestic Shorthair,Mix,98104
August 21 2022,8020679,Mango,Cat,American Shorthair,Mix,98122
August 21 2022,8020370,Gracie,Cat,Domestic Shorthair,Russian Blue,98117
August 21 2022,8040621,Tanev,Cat,Domestic Shorthair,Mix,98178
August 21 2022,574054,Mo,Cat,Domestic Shorthair,NA,98122
August 21 2022,574055,Isis Luna,Cat,Domestic Shorthair,NA,98122
August 21 2022,8019467,Bean,Cat,Domestic Shorthair,Mix,98109
August 21 2022,8020623,Poppy,Cat,Domestic Shorthair,Mix,98136
August 21 2022,8040624,Strillo,Cat,American Shorthair,Domestic Shorthair,95938
August 21 2022,584411,Stella,Cat,British Shorthair,Mix,98112
August 21 2022,8021138,Stormy,Cat,Domestic Medium Hair,Mix,98144
August 21 2022,S146294,Leeloo,Cat,Domestic Shorthair,Mix,98118
August 21 2022,578671,Winston,Cat,Domestic Longhair,NA,98109
August 21 2022,8040632,Charlie,Cat,Domestic Medium Hair,Mix,98177
August 21 2022,574473,Marshall,Cat,Siamese,NA,98112
August 21 2022,8040636,Minty,Cat,Domestic Shorthair,Mix,98126
August 21 2022,S119178,Huckleberry,Cat,Domestic Shorthair,Mix,98118
August 21 2022,S112957,Grizzly Bear,Cat,Domestic Shorthair,Mix,98118
August 21 2022,578881,Eleanor,Cat,American Shorthair,NA,98119
August 21 2022,8040639,boy,Cat,Domestic Shorthair,Mix,98155
August 21 2022,8040640,girl,Cat,Domestic Shorthair,Mix,98155
August 21 2022,S120402,Suma,Cat,Domestic Shorthair,NA,98177
August 21 2022,S120403,Tuck,Cat,Domestic Shorthair,NA,98177
August 22 2022,S154424,Mr Wizard,Cat,Domestic Shorthair,Mix,98105
August 22 2022,433840,Luigi,Cat,Domestic Shorthair,NA,98133
August 22 2022,8019438,Poppy,Cat,Mix,Mix,98104
August 22 2022,8021171,Desna,Cat,Siberian,NA,98117
August 22 2022,8021172,Tiamat,Cat,Siberian,NA,98117
August 22 2022,S142575,Kalli,Cat,Domestic Shorthair,Mix,NA
August 22 2022,S142576,Shadow,Cat,Domestic Shorthair,Mix,NA
August 22 2022,8019664,Nikita,Cat,Russian Blue,Mix,98118
August 23 2022,8040686,Tiger,Cat,American Shorthair,Mix,98116
August 23 2022,8021127,Sampson,Cat,American Shorthair,Mix,98122
August 23 2022,8000287,CeCe,Cat,Korat,Mix,98133
August 23 2022,8021039,Mila,Cat,Russian Blue,American Shorthair,98106
August 23 2022,S120053,Buffy Belle,Cat,Domestic Shorthair,Mix,98178
August 23 2022,S120052,Fuzzy Bubba,Cat,Domestic Shorthair,Mix,98178
August 23 2022,S120050,Blanco,Cat,Domestic Shorthair,Mix,98178
August 23 2022,574435,Skeeter,Cat,Domestic Shorthair,NA,98121
August 23 2022,S147260,Mars,Cat,Domestic Shorthair,Mix,98119
August 23 2022,S112814,Daisy,Cat,Domestic Shorthair,Mix,98178
August 23 2022,8019628,Aguardiente,Cat,Domestic Medium Hair,Mix,98125
August 23 2022,S142556,Paula,Cat,Domestic Shorthair,Mix,98144
August 23 2022,433007,edward marcello,Cat,LaPerm,NA,98125
August 23 2022,S142559,Sawyer,Cat,Domestic Shorthair,Mix,98144
August 23 2022,443674,Roo,Cat,Domestic Longhair,NA,98105
August 23 2022,573774,Annie,Cat,Domestic Medium Hair,NA,98136
August 23 2022,578374,River,Cat,Domestic Shorthair,Mix,98115
August 23 2022,578375,Shadow,Cat,Domestic Shorthair,NA,98115
August 24 2022,8040710,Frankie,Cat,Manx,Mix,98115
August 24 2022,574359,Punkinhead,Cat,Domestic Shorthair,NA,98119
August 24 2022,586628,Riley,Cat,Domestic Shorthair,NA,98107
August 24 2022,S154423,Nomi,Cat,Siamese,NA,98136
August 24 2022,8021049,Potato,Cat,Domestic Shorthair,Mix,98112
August 24 2022,S159581,Niko,Cat,Russian Blue,American Shorthair,98125
August 24 2022,S142548,Ivan,Cat,Domestic Medium Hair,Mix,98102
August 24 2022,S142547,Taz,Cat,Domestic Shorthair,Mix,98102
August 24 2022,8005574,Shadow,Cat,Siberian,NA,98126
August 24 2022,S117992,Matilda Shore,Cat,Domestic Shorthair,Domestic Shorthair,98177
August 24 2022,443620,Orca,Cat,American Shorthair,NA,98109
August 24 2022,8040720,Freddie,Cat,Norwegian Forest,Mix,98118
August 24 2022,8040721,Pepe,Cat,Domestic Shorthair,Mix,98108
August 24 2022,8040722,Percy,Cat,Domestic Medium Hair,Mix,98108
August 24 2022,586530,Starbuck,Cat,American Shorthair,NA,98199
August 24 2022,586511,Apollo,Cat,American Shorthair,NA,98199
August 24 2022,8040725,Riley,Cat,Domestic Shorthair,Mix,98109
August 25 2022,S158864,Leeks,Cat,Domestic Medium Hair,Mix,98125
August 25 2022,350719,Elliott,Cat,Domestic Medium Hair,NA,98118
August 25 2022,8019717,Leo,Cat,Mix,Mix,98118
August 25 2022,444108,Fiona,Cat,Domestic Medium Hair,Maine Coon,98117
August 25 2022,444107,Downey,Cat,Domestic Medium Hair,Maine Coon,98117
August 25 2022,570355,Blossom,Cat,Domestic Shorthair,NA,98117
August 25 2022,S159744,Neo,Cat,Domestic Shorthair,Mix,98107
August 25 2022,S159745,Tiggy,Cat,Domestic Medium Hair,Mix,98107
August 25 2022,732184,Lucy,Cat,LaPerm,NA,98126
August 25 2022,732183,Kevin,Cat,LaPerm,NA,98126
August 25 2022,S146314,Precious,Cat,Domestic Shorthair,NA,98107
August 25 2022,S154286,Margaret,Cat,Domestic Shorthair,Mix,98109
August 25 2022,S159749,Lily,Cat,Domestic Shorthair,Mix,98108
August 25 2022,S159402,Deuce,Cat,Domestic Shorthair,Mix,98103
August 25 2022,434893,Jelly Bean,Cat,Domestic Shorthair,NA,98117
August 25 2022,434894,Skittles,Cat,Domestic Shorthair,NA,98117
August 25 2022,445178,Puff Adder,Cat,Domestic Medium Hair,NA,98107
August 25 2022,8019758,Captain Jack,Cat,Domestic Shorthair,Mix,98122
August 25 2022,569369,Aurora,Cat,Domestic Shorthair,NA,98199
August 25 2022,S142545,Meela,Cat,Domestic Shorthair,Mix,98104
August 25 2022,577616,Bastet,Cat,Domestic Shorthair,NA,98112
August 26 2022,S144189,Zephyr,Cat,Domestic Shorthair,Domestic Shorthair,98125
August 26 2022,S119408,Palmer,Cat,Domestic Shorthair,NA,98178
August 26 2022,S149456,Wayne,Cat,Domestic Shorthair,Mix,98125
August 26 2022,732806,Tommy,Cat,Domestic Shorthair,Mix,98117
August 26 2022,S145792,Frank,Cat,Domestic Medium Hair,NA,98103
August 26 2022,8000246,Marley,Cat,Siberian,Mix,98122
August 26 2022,8020729,Mochi,Cat,Siberian,NA,98122
August 26 2022,8040761,Lolo,Cat,Domestic Longhair,Mix,98117
August 26 2022,584442,Fina,Cat,Domestic Shorthair,Mix,98102
August 26 2022,433976,Annie (Felicia),Cat,Domestic Shorthair,NA,98117
August 26 2022,433975,Sophie (Blinky),Cat,Domestic Shorthair,NA,98117
